TimeStamp,Tau_N2O5,Tau_NO3,Tau_NO2,Tau_O3,Instrument State,Red State,Blue State,Red Laser Current,Blue Laser Current,TC1 NO3 Cavity (°C),TC2 N2O5 Cavity (°C),TC3 NO2 Cavity (°C),TC4 O3 Cavity (°C),TC5 Pump (°C),Humidity (%RH),NO2000 Line  (mbar),NO2000 Tank (mbar),NO100 Line (mbar),NO100 Tank (mbar),Cavity Exit (mbar),Zero Air Purge (mbar),Zero Air Valve (mbar),N2O5 Cavity (mbar),NO3 Cavity (mbar),NO2 Cavity (mbar),O3 Cavity (mbar),V1 Flight 1 Filter,V2 Flight 2 Filter,V3 Flight 3 Filter,V4 Flight 4 Filter,V5 Three-way,V6 NO 100ppm,V7 NO 2000ppm,V8 Zero Air Red,V9 Zero Air Blue,MFC A N2O5 cavity Pressure (mbar),MFC A N2O5 cavity Temp (°C),MFC A N2O5 cavity Vol Flow (LPM or CCM),MFC A N2O5 cavity Mass Flow (SLPM or SCCM),MFC B NO3 cavity Pressure (mbar),MFC B NO3 cavity Temp (°C),MFC B NO3 cavity Vol Flow (LPM or CCM),MFC B NO3 cavity Mass Flow (SLPM or SCCM),MFC C NO2 cavity Pressure (mbar),MFC C NO2 cavity Temp (°C),MFC C NO2 cavity Vol Flow (LPM or CCM),MFC C NO2 cavity Mass Flow (SLPM or SCCM),MFC D O3 cavity Pressure (mbar),MFC D O3 cavity Temp (°C),MFC D O3 cavity Vol Flow (LPM or CCM),MFC D O3 cavity Mass Flow (SLPM or SCCM),MFC F NO 100ppm Pressure (mbar),MFC F NO 100ppm Temp (°C),MFC F NO 100ppm Vol Flow (LPM or CCM),MFC F NO 100ppm Mass Flow (SLPM or SCCM),MFC G NO 2000ppm Pressure (mbar),MFC G NO 2000ppm Temp (°C),MFC G NO 2000ppm Vol Flow (LPM or CCM),MFC G NO 2000ppm Mass Flow (SLPM or SCCM),MFC H ZA to Cavities Pressure (mbar),MFC H ZA to Cavities Temp (°C),MFC H ZA to Cavities Vol Flow (LPM or CCM),MFC H ZA to Cavities Mass Flow (SLPM or SCCM),MFC A N2O5 cavity SetPoint,MFC B NO3 cavity SetPoint,MFC C NO2 cavity SetPoint,MFC D O3 cavity SetPoint,MFC F NO 100ppm SetPoint,MFC G NO 2000ppm SetPoint,MFC H ZA to Cavities SetPoint,Pump Setpoint (Vdc),Heater 1 (°C),Heater 2 (°C),Heater 3 (°C),Dongle State,Dongle Data Age (s),Dongle Time (sec since midnight),Pressure E (mbar),Pressure E Setpoint (mbar)
2019.07.05 16:29:13.00,119.032,120.232,17.0376,17.2875,3,2,2,176.62,111.45,22.2782,22.7139,22.5212,22.6712,29.8932,0.473254,-153.413,-2330.41,-428.016,1758.98,325.084,1016.49,4901.1,374.355,372.986,861.566,861.131,1,0,0,0,1,0,1,0,1,379.212,24.41,5.02,1.88,343.359,24.38,5.21,1.62,815.65,24.88,2.506,1.85,812.202,24.92,2.502,1.84,399.206,25.18,-20.6,-0.0081,861.845,24.79,1.5,0.0013,1023.18,24.72,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.3,34.2,29.8,2,1.00106,NaN,NaN,908.365
2019.07.05 16:29:14.00,119.135,119.292,17.0619,17.2969,3,2,2,176.76,111.45,22.2793,22.717,22.5195,22.6733,29.901,0.396612,-132.762,726.024,-426.64,603.009,335.621,1015.21,4914.19,389.417,388.379,861.698,861.395,1,0,0,0,1,0,1,0,1,391.622,24.41,5.14,1.99,354.391,24.38,5.29,1.7,816.339,24.89,2.501,1.848,814.271,24.92,2.501,1.84,407.48,25.18,-4.2,-0.0017,861.845,24.79,1.2,0.001,1022.49,24.71,0.215,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.3,34.3,30.2,2,2.00011,NaN,NaN,908.365
2019.07.05 16:29:15.03,119.169,119.472,17.0676,17.303,3,2,2,176.76,111.45,22.2793,22.717,22.5195,22.6733,29.901,0.505187,-143.776,-926.101,-426.64,-57.5451,333.386,1025.43,4915.47,391.862,390.955,861.831,861.329,1,0,0,0,1,0,1,0,1,393.691,24.42,5.15,2.01,355.769,24.39,5.38,1.74,816.339,24.89,2.502,1.847,813.581,24.92,2.5,1.838,407.48,25.18,-0.4,-0.0001,861.845,24.79,1.4,0.0012,1023.18,24.72,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.3,34.4,30.7,2,2.99317,NaN,NaN,908.365
2019.07.05 16:29:16.03,119.258,119.479,17.0716,17.2973,3,2,2,176.76,111.45,22.2779,22.7163,22.5239,22.6737,29.8999,0.524348,-150.935,1111.52,-427.191,465.394,335.941,1016.81,4910.04,392.06,391.021,861.698,861.197,1,0,0,0,1,0,1,0,1,393.691,24.42,5.14,2,355.769,24.39,5.37,1.73,816.339,24.89,2.501,1.846,812.892,24.92,2.5,1.841,408.859,25.18,-0.1,-0,861.845,24.79,1.4,0.0012,1023.18,24.72,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.4,34.5,31.1,2,3.99823,NaN,NaN,908.365
2019.07.05 16:29:17.04,119.265,119.975,17.0667,17.2999,3,2,2,176.76,111.32,22.2779,22.7163,22.5239,22.6737,29.8999,0.0517274,-145.153,-2991.26,-426.64,-1241.04,342.647,1020.32,4910.68,392.06,391.021,861.632,860.999,1,0,0,0,1,0,1,0,1,393.691,24.42,5.12,1.99,356.459,24.39,5.34,1.73,816.339,24.89,2.501,1.846,812.892,24.92,2.5,1.838,408.17,25.18,-0.1,-0,861.845,24.79,1.4,0.0012,1023.18,24.72,0.215,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.4,34.6,31.5,2,0,55752.8,NaN,908.365
2019.07.05 16:29:18.03,119.259,120.434,17.0586,17.3064,3,2,2,176.76,111.45,22.2742,22.7153,22.5242,22.6723,29.901,-0.523081,-136.617,-788.424,-428.324,-30.022,335.302,1028.3,4910.04,392.258,391.286,861.632,861.197,1,0,0,0,1,0,1,0,1,393.691,24.42,5.11,1.99,357.148,24.39,5.37,1.74,815.65,24.89,2.5,1.846,812.892,24.93,2.5,1.837,408.859,25.18,-0.1,-0,861.845,24.8,1.4,0.0012,1023.87,24.72,0.216,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.5,34.7,31.8,2,1.00706,NaN,NaN,908.365
2019.07.05 16:29:19.02,119.273,119.71,17.0614,17.2976,3,2,2,176.76,111.32,22.2742,22.7153,22.5242,22.6723,29.901,0.415773,-142.124,-815.96,-412.911,52.5473,337.537,1021.92,4911.96,392.39,391.286,861.434,860.801,1,0,0,0,1,0,1,0,1,393.691,24.42,5.11,2,356.459,24.39,5.36,1.73,815.65,24.9,2.5,1.845,812.892,24.93,2.5,1.838,409.549,25.18,-0.1,-0,861.845,24.8,1.5,0.0013,1023.18,24.72,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.6,34.9,32.2,2,1.00006,NaN,NaN,908.365
2019.07.05 16:29:20.01,119.171,120.424,17.0639,17.3014,3,2,2,176.89,111.32,22.2768,22.7156,22.5221,22.6721,29.9013,0.505187,-151.486,-1586.95,-419.242,-112.591,339.134,1018.4,4915.79,392.72,391.682,861.566,860.999,1,0,0,0,1,0,1,0,1,394.38,24.43,5.1,1.99,355.769,24.39,5.38,1.73,815.65,24.89,2.501,1.846,812.892,24.93,2.5,1.838,406.791,25.19,-0.1,-0,861.845,24.8,1.4,0.0012,1022.49,24.72,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.6,35,32.5,2,1.99611,NaN,NaN,908.365
2019.07.05 16:29:21.01,119.411,120.324,17.0692,17.2982,3,2,2,176.76,111.45,22.2768,22.7156,22.5221,22.6721,29.9013,-0.21013,-143.225,781.095,-422.512,382.824,334.025,1021.6,4912.28,392.985,391.814,861.764,861.263,1,0,0,0,1,0,1,0,1,394.38,24.43,5.07,1.97,357.148,24.4,5.41,1.75,815.65,24.89,2.5,1.846,812.892,24.93,2.5,1.84,409.549,25.19,-0.1,-0,861.845,24.8,1.4,0.0012,1023.87,24.72,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.7,35.1,32.8,2,2.99717,NaN,NaN,908.365
2019.07.05 16:29:22.00,119.312,119.835,17.0773,17.3019,3,2,2,176.89,111.06,22.2768,22.7172,22.5251,22.6733,29.8978,0.415773,-154.514,-430.464,-427.498,905.763,330.512,1027.99,4910.04,392.852,391.946,861.5,860.867,1,0,0,0,1,0,1,0,1,394.38,24.43,5.06,1.98,356.459,24.39,5.39,1.75,816.339,24.9,2.499,1.845,813.581,24.93,2.5,1.839,409.549,25.19,-0.1,-0,861.845,24.8,1.4,0.0012,1023.18,24.72,0.217,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.8,35.3,33.1,2,3.99423,NaN,NaN,908.365
2019.07.05 16:29:23.02,119.238,119.81,17.0633,17.3009,3,2,2,176.76,111.32,22.2768,22.7172,22.5251,22.6733,29.8978,0.115595,-136.617,202.851,-425.847,547.963,329.235,1024.15,4909.4,393.249,392.144,861.698,861.197,1,0,0,0,1,0,1,0,1,394.38,24.43,5.07,1.98,357.148,24.39,5.39,1.75,815.65,24.9,2.499,1.844,813.581,24.93,2.501,1.841,409.549,25.19,-0,-0,861.845,24.8,1.5,0.0013,1024.56,24.72,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,43.9,35.5,33.4,2,0,55757.9,NaN,908.365
2019.07.05 16:29:24.00,118.903,118.926,17.0666,17.3022,3,2,2,176.89,111.45,22.2793,22.7153,22.526,22.6703,29.9026,-0.273997,-136.617,285.457,-413.98,933.286,339.773,1018.72,4913.88,393.315,392.078,861.632,861.065,1,0,0,0,1,0,1,0,1,394.38,24.43,5.04,1.97,357.148,24.4,5.43,1.76,815.65,24.9,2.501,1.848,814.271,24.93,2.5,1.84,408.17,25.19,-0.1,-0,861.845,24.8,1.5,0.0013,1023.87,24.72,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,44,35.6,33.7,2,1.00606,NaN,NaN,908.365
2019.07.05 16:29:25.02,118.541,117.134,17.0772,17.304,3,2,2,176.76,111.59,22.2793,22.7153,22.526,22.6703,29.9026,0.268877,-156.717,-623.212,-424.471,-1653.88,336.579,1017.13,4910.04,393.315,392.211,861.632,861.065,1,0,0,0,1,0,1,0,1,394.38,24.43,5.03,1.97,356.459,24.39,5.43,1.76,816.339,24.9,2.499,1.844,812.892,24.93,2.5,1.84,409.549,25.19,-0.1,-0.0001,861.845,24.81,1.4,0.0012,1023.18,24.73,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,44.1,35.8,34,2,2.00811,NaN,NaN,908.365
2019.07.05 16:29:26.00,117.785,114.406,17.0816,17.2997,3,2,2,176.89,111.45,22.2775,22.7137,22.5265,22.6712,29.9047,0.409386,-146.529,-650.747,-429.117,-222.684,334.983,1013.29,4918.98,393.447,392.343,861.632,861.065,1,0,0,0,1,0,1,0,1,394.38,24.43,5.01,1.95,357.148,24.4,5.43,1.76,815.65,24.9,2.5,1.844,813.581,24.94,2.501,1.84,408.859,25.2,-0.1,-0,861.845,24.81,1.4,0.0012,1023.18,24.72,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,44.2,35.9,34.2,2,2.99917,NaN,NaN,908.365
2019.07.05 16:29:27.00,117.829,114.577,17.08,17.2999,3,2,3,176.89,111.59,22.2775,22.7137,22.5265,22.6712,29.9047,-0.669977,-140.747,-237.716,-421.411,272.732,338.815,1023.19,4913.24,393.513,392.343,861.566,860.999,1,0,0,0,1,0,1,0,1,394.38,24.44,5.03,1.96,357.148,24.4,5.43,1.75,816.339,24.9,2.5,1.845,813.581,24.94,2.499,1.838,409.549,25.2,-0.1,-0,861.845,24.81,1.5,0.0013,1023.18,24.73,0.215,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,44.3,36.1,34.5,2,3.99923,NaN,NaN,908.365
2019.07.05 16:29:28.01,118.314,115.21,17.0716,17.3031,3,2,3,176.89,111.72,22.2798,22.716,22.5272,22.6707,29.9081,0.492414,-130.559,-705.818,-412.053,382.824,339.773,1017.76,4914.83,393.579,392.409,861.566,861.065,1,0,0,0,1,0,1,0,1,394.38,24.44,5,1.95,356.459,24.4,5.44,1.76,816.339,24.91,2.499,1.846,812.892,24.94,2.499,1.839,408.859,25.2,-0.1,-0,861.845,24.81,1.5,0.0012,1023.18,24.73,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,44.4,36.3,34.8,2,5.00529,NaN,NaN,908.365
2019.07.05 16:29:29.01,118.726,117.369,17.089,17.2985,3,2,3,176.89,111.45,22.2798,22.716,22.5272,22.6707,29.9081,-0.299544,-153.413,-72.5033,-429.975,245.209,329.874,1022.56,4903.02,393.711,392.475,861.632,861.131,1,0,0,0,1,0,1,0,1,394.38,24.44,5.02,1.97,356.459,24.4,5.49,1.78,815.65,24.91,2.499,1.843,814.271,24.94,2.499,1.837,408.17,25.2,0,0,861.845,24.81,1.4,0.0012,1023.87,24.73,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,44.5,36.4,35,2,0,55763.8,NaN,908.365
2019.07.05 16:29:30.01,118.94,117.748,17.0852,17.302,3,2,3,177.02,111.45,22.2763,22.7153,22.5306,22.6677,29.9077,0.20501,-139.37,-100.039,-425.539,-2231.87,333.706,1023.51,4910.04,393.513,392.409,861.566,860.999,1,0,0,0,1,0,1,0,1,394.38,24.44,4.98,1.94,357.148,24.4,5.45,1.76,814.96,24.91,2.502,1.845,812.892,24.94,2.501,1.839,410.928,25.2,-0.1,-0,861.845,24.81,1.4,0.0012,1023.18,24.73,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,44.6,36.6,35.3,2,1.00006,NaN,NaN,908.365
2019.07.05 16:29:31.00,119.057,119.059,17.0888,17.2985,3,2,3,176.89,111.45,22.2763,22.7153,22.5306,22.6677,29.9077,0.511574,-132.487,450.67,-430.493,272.732,332.109,1023.51,4911,393.777,392.475,861.632,861.263,1,0,0,0,1,0,1,0,1,395.07,24.44,5,1.95,357.148,24.4,5.49,1.77,815.65,24.91,2.501,1.845,813.581,24.94,2.5,1.838,411.617,25.21,-0.1,-0.0001,861.845,24.81,1.5,0.0013,1023.87,24.73,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,44.7,36.8,35.5,2,1.99311,NaN,NaN,908.365
2019.07.05 16:29:32.03,119.264,120.329,17.0828,17.2971,3,2,3,177.02,111.45,22.2782,22.7172,22.5306,22.6719,29.9088,-0.0121402,-131.936,2681.04,-415.081,850.717,336.579,1020.64,4908.13,393.711,392.607,861.5,861.065,1,0,0,0,1,0,1,0,1,395.07,24.44,4.98,1.94,356.459,24.4,5.47,1.77,816.339,24.91,2.499,1.844,813.581,24.95,2.5,1.84,410.928,25.21,-0,-0,861.845,24.82,1.4,0.0012,1023.18,24.73,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,44.8,36.9,35.8,2,3.00117,NaN,NaN,908.365
2019.07.05 16:29:33.01,119.306,121.029,17.0974,17.2943,3,2,3,176.89,111.45,22.2782,22.7172,22.5306,22.6719,29.9088,-0.318705,-152.312,-595.676,-427.498,-85.0682,339.773,1026.71,4913.88,393.711,392.541,861.566,861.065,1,0,0,0,1,0,1,0,1,395.07,24.45,4.99,1.95,357.148,24.41,5.43,1.76,815.65,24.91,2.5,1.844,813.581,24.94,2.501,1.84,408.859,25.21,0,0,861.845,24.82,1.4,0.0012,1023.18,24.73,0.215,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,45,37.1,36,2,3.99323,NaN,NaN,908.365
2019.07.05 16:29:34.03,119.368,120.739,17.0858,17.3009,3,2,3,177.02,111.45,22.2756,22.7149,22.5316,22.6696,29.9104,0.415773,-130.284,312.993,-413.98,-140.114,342.008,1016.17,4920.58,393.645,392.541,861.566,861.065,1,0,0,0,1,0,1,0,1,394.38,24.45,5.03,1.96,357.148,24.4,5.45,1.76,815.65,24.92,2.5,1.844,814.271,24.95,2.5,1.841,411.617,25.21,-0,0,861.845,24.82,1.5,0.0013,1023.87,24.73,0.216,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,45.1,37.3,36.2,2,0,55769.8,NaN,908.365
2019.07.05 16:29:35.00,119.45,121.208,17.0928,17.302,3,2,3,177.02,111.32,22.2756,22.7149,22.5316,22.6696,29.9104,0.505187,-139.37,-1531.88,-428.567,107.593,335.621,1014.25,4912.92,393.711,392.541,861.5,860.999,1,0,0,0,1,0,1,0,1,395.07,24.45,4.96,1.94,357.838,24.4,5.43,1.75,816.339,24.92,2.5,1.847,814.271,24.95,2.499,1.839,410.238,25.22,-0.1,-0,861.155,24.82,1.4,0.0012,1022.49,24.74,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,45.2,37.4,36.5,2,0.997057,NaN,NaN,908.365
2019.07.05 16:29:36.02,119.378,120.238,17.0902,17.2978,3,2,3,176.89,111.45,22.2789,22.7146,22.5332,22.6668,29.9125,-0.222903,-126.154,-1063.78,-421.961,-1488.75,337.218,1021.92,4917.71,393.777,392.607,861.566,861.131,1,0,0,0,1,0,1,0,1,395.07,24.45,5.01,1.96,357.148,24.41,5.48,1.77,817.029,24.92,2.5,1.847,812.892,24.95,2.499,1.837,410.238,25.22,-0.1,-0.0001,861.845,24.82,1.4,0.0012,1023.87,24.73,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,45.3,37.6,36.7,2,1.00006,NaN,NaN,908.365
2019.07.05 16:29:37.02,119.586,120.817,17.0903,17.2945,3,2,3,177.02,111.45,22.2789,22.7146,22.5332,22.6668,29.9125,-0.382572,-145.428,-926.101,-422.544,-30.022,331.47,1022.56,4914.19,393.645,392.475,861.302,860.801,1,0,0,0,1,0,1,0,1,395.07,24.45,4.98,1.95,357.148,24.41,5.44,1.76,816.339,24.92,2.501,1.845,812.892,24.95,2.5,1.837,409.549,25.22,-0.1,-0,861.845,24.82,1.4,0.0012,1023.18,24.73,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,45.5,37.8,36.9,2,2.00411,NaN,NaN,908.365
2019.07.05 16:29:38.00,119.321,121.36,17.094,17.3031,3,2,3,177.02,111.45,22.2754,22.7139,22.532,22.6689,29.9148,0.447707,-129.183,-2881.12,-425.847,492.917,329.235,1026.07,4913.56,393.777,392.541,861.434,860.867,1,0,0,0,1,0,1,0,1,395.07,24.46,5,1.95,356.459,24.4,5.46,1.76,815.65,24.92,2.501,1.844,812.892,24.95,2.5,1.839,408.859,25.22,-0.1,-0,861.845,24.83,1.5,0.0013,1023.18,24.74,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,45.6,38,37.1,2,3.00217,NaN,NaN,908.365
2019.07.05 16:29:39.00,119.411,121.391,17.0962,17.3003,3,2,3,177.02,111.59,22.2754,22.7139,22.532,22.6689,29.9148,0.652083,-132.212,-3789.79,-426.09,547.963,338.815,1019.04,4910.68,393.711,392.541,861.632,860.933,1,0,0,0,1,0,1,0,1,395.07,24.46,5.02,1.96,357.148,24.41,5.48,1.77,815.65,24.93,2.499,1.844,813.581,24.95,2.5,1.839,409.549,25.22,-0.1,-0,861.845,24.83,1.5,0.0013,1024.56,24.74,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,45.7,38.2,37.4,2,4.00023,NaN,NaN,908.365
2019.07.05 16:29:40.00,119.434,121.115,17.0945,17.3012,3,2,3,177.02,111.32,22.2784,22.7149,22.5371,22.6677,29.9166,-0.280384,-144.602,-926.101,-421.443,-828.192,338.495,1030.86,4914.83,393.645,392.475,861.368,860.735,1,0,0,0,1,0,1,0,1,395.07,24.46,5,1.95,357.838,24.41,5.45,1.77,815.65,24.93,2.5,1.845,812.892,24.95,2.5,1.838,409.549,25.22,-0,-0,861.845,24.83,1.4,0.0012,1022.49,24.74,0.215,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,45.9,38.3,37.6,2,0,55774.9,NaN,908.365
2019.07.05 16:29:41.01,119.389,121.144,17.0931,17.3007,3,2,3,177.02,111.59,22.2784,22.7149,22.5371,22.6677,29.9166,0.600989,-142.399,-898.566,-414.805,-167.638,337.857,1020.32,4914.19,393.777,392.607,861.5,861.065,1,0,0,0,1,0,1,0,1,395.07,24.46,4.98,1.94,357.838,24.41,5.45,1.77,816.339,24.93,2.5,1.846,814.271,24.96,2.499,1.84,408.859,25.23,-0,-0,861.845,24.83,1.4,0.0012,1023.87,24.74,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,46,38.5,37.8,2,1.00806,NaN,NaN,908.365
2019.07.05 16:29:42.03,119.176,122.059,17.4233,17.6325,3,2,4,177.02,111.72,22.2754,22.7144,22.5362,22.6659,29.9164,0.447707,-157.268,-953.637,-430.218,-1296.08,336.579,1016.81,4979.02,396.354,395.117,820.279,818.178,1,0,0,0,0,0,1,0,0,401.964,24.46,5.33,2.12,362.664,24.41,6.06,1.98,672.928,24.94,2.525,1.534,656.381,24.95,2.525,1.497,424.717,25.23,-12.2,-0.0051,683.27,24.83,128,0.1052,1022.49,24.74,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,46.1,38.7,38,2,2.00311,NaN,NaN,908.365
2019.07.05 16:29:43.00,119.509,123.488,18.5284,18.7586,3,2,4,177.02,111.59,22.2754,22.7144,22.5362,22.6659,29.9164,0.377452,-183.976,-1311.6,-415.664,-773.146,283.252,1020.96,4955.71,374.685,373.911,467.585,466.693,1,0,0,0,0,0,1,0,0,373.696,24.47,5.48,2.03,325.433,24.42,7.18,2.12,393.691,24.93,2.47,0.88,388.175,24.95,2.473,0.868,383.349,25.23,23.2,0.0088,433.68,24.83,29.7,0.0127,1022.49,24.74,0.217,0.201,5,6.5,2.5,2.5,0.04,0.025,0.2,10,46.3,38.8,38.3,2,2.99917,NaN,NaN,864.1
2019.07.05 16:29:43.99,120.241,122.096,18.8708,19.1259,3,2,4,177.02,111.45,22.28,22.7172,22.5376,22.6675,29.9205,0.230557,-196.642,-375.393,-426.64,-883.238,264.412,1018.72,4930.8,359.49,356.603,386.793,386.603,1,0,0,0,0,0,1,0,0,361.285,24.47,5.11,1.83,310.954,24.41,7.87,2.21,336.464,24.94,2.476,0.753,333.017,24.95,2.479,0.746,378.522,25.24,0.7,0.0003,381.28,24.83,65.8,0.0248,1022.49,24.74,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,46.4,39,38.5,2,4.00723,NaN,NaN,495.626
2019.07.05 16:29:44.99,120.084,122.859,18.9219,19.138,3,2,1,177.02,111.59,22.28,22.7172,22.5376,22.6675,29.9205,0.44132,-225.277,-871.031,-426.915,547.963,257.068,1021.92,4928.57,361.076,357.99,368.164,367.902,1,0,0,0,0,0,1,0,0,363.354,24.47,5.03,1.81,313.022,24.42,7.92,2.24,321.296,24.94,2.49,0.726,318.538,24.96,2.487,0.715,381.97,25.24,-1.7,-0.0006,369.559,24.83,68.2,0.0249,1023.18,24.74,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,46.6,39.2,38.7,2,5.00629,NaN,NaN,411.619
2019.07.05 16:29:45.99,120.099,122.847,18.9686,19.2074,3,2,1,177.02,111.99,22.2761,22.716,22.5362,22.6656,29.9198,-0.018527,-244.827,-871.031,-420.31,-332.776,260.261,1027.03,4932.08,363.19,360.104,362.417,362.021,1,0,0,0,0,0,1,0,0,365.422,24.47,5.02,1.81,315.78,24.42,7.81,2.23,317.159,24.94,2.498,0.716,314.401,24.96,2.495,0.709,384.727,25.24,-1.5,-0.0006,364.733,24.83,69.1,0.0249,1022.49,24.75,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,46.7,39.3,38.9,2,0,55780.8,NaN,391.939
2019.07.05 16:29:47.00,120.047,122.527,18.9557,19.2128,3,2,1,177.02,111.32,22.2761,22.716,22.5362,22.6656,29.9198,1.07361,-272.361,-265.251,-421.136,382.824,253.236,1015.53,4933.36,365.172,362.35,360.567,360.303,1,0,0,0,0,0,1,0,0,367.491,24.47,5.02,1.82,318.538,24.42,7.63,2.21,315.09,24.94,2.5,0.712,312.333,24.96,2.505,0.706,386.796,25.24,-1.3,-0.0005,364.043,24.84,69.3,0.0249,1023.18,24.74,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,46.9,39.5,39.1,2,0.997057,NaN,NaN,385.744
2019.07.05 16:29:48.04,120.017,122.262,18.9745,19.2201,3,2,1,177.02,111.72,22.2782,22.7149,22.5417,22.6659,29.9205,0.396612,-305.127,-320.322,-429.943,-1626.36,258.984,1018.4,4934.95,367.088,364.597,359.841,359.51,1,0,0,0,0,0,1,0,0,369.559,24.47,5.01,1.83,322.675,24.42,7.36,2.15,313.711,24.95,2.504,0.711,310.954,24.96,2.507,0.707,386.106,25.24,-1.7,-0.0007,363.354,24.84,69.4,0.0249,1023.18,24.74,0.215,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,47,39.7,39.3,2,1.99711,NaN,NaN,383.934
2019.07.05 16:29:49.04,119.99,122.271,18.9587,19.2303,3,2,1,177.02,111.72,22.2782,22.7149,22.5417,22.6659,29.9205,-0.044074,-345.878,395.599,-427.741,492.917,262.177,1020.96,4936.55,370.061,368.032,359.378,358.915,1,0,0,0,0,0,1,0,0,373.006,24.48,5.02,1.85,326.122,24.42,7,2.08,313.022,24.95,2.51,0.711,310.954,24.96,2.513,0.706,390.243,25.25,-2.2,-0.0009,362.664,24.84,69.4,0.0249,1022.49,24.74,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,47.1,39.9,39.5,2,2.99817,NaN,NaN,383.098
2019.07.05 16:29:50.04,119.953,122.047,18.958,19.2434,3,3,1,177.02,111.72,22.2756,22.7158,22.5392,22.6712,29.924,-0.24845,-365.978,3920.13,-421.686,2804.86,260.9,1023.19,4938.46,374.421,372.062,359.444,359.179,1,0,0,0,0,0,1,0,0,376.454,24.48,5.02,1.87,333.017,24.43,6.76,2.04,314.401,24.95,2.506,0.712,310.954,24.97,2.507,0.706,394.38,25.25,-2.1,-0.0008,362.664,24.85,69.3,0.0248,1022.49,24.74,0.215,0.199,5,6.5,2.5,2.5,0.04,0.025,0.2,10,47.3,40,39.7,2,4.00423,NaN,NaN,382.472
2019.07.05 16:29:51.04,119.809,122.451,18.9609,19.2348,3,3,1,177.16,111.45,22.2756,22.7158,22.5392,22.6712,29.924,0.326358,-383.049,670.953,-423.062,905.763,249.404,1025.43,4937.19,377.262,375.034,359.511,359.311,1,0,0,0,0,0,1,0,0,378.522,24.48,5.01,1.88,335.775,24.43,6.62,2.01,314.401,24.95,2.5,0.711,310.954,24.96,2.503,0.704,395.759,25.26,-1.3,-0.0005,362.664,24.85,69.2,0.0248,1023.18,24.75,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,47.4,40.2,39.9,2,0,55786.8,NaN,382.75
2019.07.05 16:29:52.04,119.874,122.423,18.8968,19.2439,3,3,1,177.02,111.85,22.2761,22.7193,22.541,22.6633,29.926,-0.369799,-418.568,1744.83,-424.713,1208.52,257.068,1011.06,4939.74,378.913,376.686,359.643,359.378,1,0,0,0,0,0,1,0,0,380.591,24.48,5.01,1.88,336.464,24.42,6.55,2,313.711,24.96,2.501,0.71,311.643,24.97,2.504,0.705,395.759,25.26,-0.7,-0.0003,362.664,24.85,69.1,0.0248,1023.18,24.75,0.216,0.2,5,6.5,2.5,2.5,0.04,0.025,0.2,10,47.6,40.3,40.1,2,1.00006,NaN,NaN,382.89
